S0044	The authors stress that standard DFT still uses approximations, so even a robust functional cannot guarantee perfect answers; they also note that in computational chemistry, thermochemistry commonly includes reaction barriers as well as reaction energies.
S0045	Choosing an appropriate theoretical method is essential for describing a chemical system accurately.
S0046	That choice includes both the electronic-structure method and the model system used to represent the real physical and chemical situation.
S0047	In practice, this requires several connected decisions.
S0048	Figure 2 gives a flowchart for those decisions across many common molecular quantum-chemistry applications.
S0049	The first major question is whether ordinary DFT is suitable: is one main electronic configuration enough, or does the system need several configurations and therefore a multireference treatment?
S0050	Fortunately, most routine cases belong to the single-reference category.
S0051	Those systems can usually be described with the DFT methods discussed in the paper.
S0052	This is especially true for most diamagnetic closed-shell organic molecules, which normally have a single-reference electronic structure.
S0053	Exceptions such as biradicals can have nearby triplet states, and an unrestricted broken-symmetry DFT calculation can help detect that problem.
S0054	Multireference behavior is more likely for radicals, small HOMO-LUMO gap systems, open-shell bond-breaking transition states, and transition-metal complexes.
S0055	Partly filled 3d transition metals are especially prone to this because their ligand fields can create several close electronic arrangements.
S0056	In such cases, several nearly equal electronic configurations with different orbital occupations may contribute, making the electronic structure complicated.
S0057	Therefore, researchers should check early whether these systems are multireference cases.
S0058	Although a full test is difficult, simple warning signs can often give a useful first assessment.
S0059	One warning sign is a very small HOMO-LUMO gap, below about 0.5-1 eV in a test GGA calculation, together with unusually slow self-consistent-field convergence.
S0060	This is an extraction artifact from the journal header, not scientific content to interpret.
S0061	The broken text continues the previous warning: poor convergence can indicate unusual electronic complexity.
S0062	If those rough signs appear, researchers should use more advanced checks.
S0063	Most rigorous checks use wavefunction theory, which makes them practical mainly for small molecules.
S0064	A more accessible DFT-based option is the fractional-occupation-number-weighted density, or FOD, estimate.
S0065	In that approach, researchers slightly raise the electronic temperature so low-lying problematic electronic states become populated and visible.
S0066	If a system shows clear multireference character, standard DFT is not recommended and a specialist in multireference methods should be consulted.
S0067	Reference [44] discusses the distinction between true multireference cases and related multi-determinant behavior in low-spin open-shell systems.
S0068	The practical recommendations are to check HOMO-LUMO gaps or FOD, be extra cautious with open-shell systems, and avoid ordinary single-reference DFT for multireference cases; the extracted sentence also contains the start of the next solvation discussion.
S0069	Explicitly modeling individual solvent molecules can make the energy landscape very crowded with local minima, so it should be used cautiously.
S0070	Ignoring solvent effects, especially for polar or charged molecules, can badly distort thermochemical results and can even give the wrong electronic structure, for example in zwitterions.
S0071	The next basic question is the molecule's physical environment: is it isolated, in a solid, in solution, or part of a mixture?
S0072	Nearby molecules in a solid or solvent can strongly change the structure and properties of the system being studied.
S0073	For condensed-phase chemistry, researchers should therefore include an appropriate solvent model.
S0074	In DFT, the usual shortcut is a continuum solvation model, which represents the solvent as an averaged surrounding field in the Hamiltonian rather than as individual molecules.
S0075	In other words, the calculation includes solvent effects without placing actual solvent molecules around the solute.
S0076	Common continuum models include CPCM, SMD, COSMO, COSMO-RS, and DCOSMO-RS, and they differ in what physical solvent effects they include.
S0077	CPCM and COSMO mainly treat electrostatics, so they miss cavity-formation costs and attractive van der Waals solvent interactions, which can cause serious errors when solvent-exposed surface area changes.
S0078	SMD, COSMO-RS, and DCOSMO-RS include those extra solvent contributions, so the authors recommend them.
S0079	The detailed example appears in Section 4.2.
S0080	COSMO-RS cannot be used directly for geometry optimizations or frequency calculations, so DCOSMO-RS must replace it for those steps.
S0081	Other implicit-solvent options include GBSA and ALPB, which can also be used with semi-empirical and force-field methods; however, some problems still require actual solvent molecules placed at the most important binding positions, especially when those solvent molecules participate strongly in the chemistry.
S0082	A cheap test calculation on a representative model can help decide whether explicit solvent molecules matter.
S0083	Explicit solvent is difficult because calculated properties may keep changing as more solvent molecules are added.
S0084	The authors recommend matching the modeled aggregation state to the experiment, using good implicit solvent models for solution chemistry, treating highly charged systems cautiously, and adding explicit solvent only when necessary.
S0085	CREST followed by CENSO is a useful semi-automated way to search molecular shapes and rank conformer-rotamer ensembles, meaning sets of low-energy arrangements from bond rotations and conformational changes.
S0086	CREST also reports a flexibility index that can warn how flexible a molecule is.
S0087	Other conformer-generation tools exist, including Molassembler, ConfGen, MS-DOCK, Frog2, OMEGA, RDKit, and related programs.
S0088	The practical advice is to search conformational space, use automated tools such as CREST, verify the lowest-energy conformer, and consider Boltzmann averaging when properties depend on multiple shapes.
S0089	One of the most important DFT choices is the exchange-correlation functional, usually shortened to functional.
S0090	The functional is meant to capture complicated electron correlation and exchange effects inside a usable expression for electronic energy and potential.
S0091	Hundreds of functionals exist, and they differ in philosophy, intended use, amount of fitting, and overall reliability [16,76].
S0092	This paper does not review all functional theory; it focuses on which functionals are useful for thermochemical applications.
S0093	Perdew's Jacob's ladder groups functionals by the physical information they use, from simple density information up to ingredients such as Fock exchange and MP2-like virtual-orbital correlation, with higher rungs generally expected to be more accurate.
S0094	The main practical categories, from cheaper to more sophisticated, are GGA, meta-GGA, hybrid, and double-hybrid functionals.
S0095	Higher rungs often improve accuracy, but functionals on the same rung can still perform very differently.
S0096	Therefore, benchmark studies for the specific property of interest are essential.
S0097	Even so, Jacob's ladder gives a rough sense of which systematic errors a functional may have.
S0098	It also helps classify functionals by computational cost.
S0099	The most important cost distinction is whether the functional includes Fock exchange, also called exact or nonlocal exchange.
S0100	Functionals up through rung 3 are local or semi-local and do not use Fock exchange, while hybrid and double-hybrid functionals on rungs 4 and 5 do use it.
S0101	Because Fock exchange is expensive to compute, semi-local functionals are usually faster than hybrid or double-hybrid methods.
S0102	Two major DFT approximation errors are self-interaction error and the missing long-range correlation responsible for London dispersion.
S0103	Missing dispersion can now be fixed with corrections such as D4, D3, or VV10, and the authors argue that essentially every DFT calculation should include such a correction unless dispersion itself is being studied.
S0104	Section 3.7 and example 4.2 give details and numerical examples.
S0105	Dispersion strongly affects energies but seems to have little effect on electron density, while self-interaction error comes from an electron incorrectly interacting with itself because approximate exchange-correlation does not cancel the electron's own Coulomb repulsion perfectly.
S0106	Hartree-Fock avoids self-interaction error because its exact exchange term mathematically cancels an electron's self-Coulomb interaction.
S0107	In DFT, self-interaction error often spreads electron density too much and makes delocalized electronic states artificially stable, with stretched H2+ as a classic example.
S0108	All semi-local GGA and meta-GGA functionals, such as PBE and r2SCAN, contain this error.
S0109	Hybrid functionals reduce self-interaction by replacing part of approximate DFT exchange with Fock exchange, for example 20% in B3LYP and 25% in PBE0.
S0110	That replacement helps, but it does not remove the error completely.
S0111	So even functionals containing Fock exchange can still suffer from self-interaction error.
S0112	Using 100% Fock exchange is not a simple fix because it usually performs poorly overall.
S0113	As a rough guide, 5-25% Fock exchange is small, 25-40% is moderate, and more than 40% is high.
S0114	Range-separated hybrids vary the Fock-exchange amount with electron-electron distance; more generally, self-interaction is part of the broader delocalization-error problem, and double-hybrid functionals add a wavefunction-theory correction at the highest rung.
S0115	Double hybrids usually add perturbation-theory correlation such as MP2 or a DFT variant, and their high Fock-exchange content makes them more resistant to self-interaction error while the correlation term compensates for problems caused by that much exchange.
S0116	The tradeoff is that double hybrids cost more and are not universally applicable.
S0117	For example, MP2-based double hybrids can struggle with small-gap systems, so those cases require caution.
S0118	Hybrid and double-hybrid functionals can be more accurate, but their cost and scaling become a serious issue for large molecules.
S0119	With density fitting, GGA and meta-GGA treatments formally scale roughly as N^3 with system size.
S0120	For local GGA or meta-GGA functionals, density fitting can make calculations about 5-30 times faster, depending on the molecule and basis set.
S0121	Hybrid methods scale roughly as N^4, and MP2-based double hybrids roughly as N^5.
S0122	Because of that scaling, higher-rung functionals can become impractical for systems larger than about 200-300 atoms on ordinary hardware.
S0123	The main reason is that density fitting does not speed up Fock exchange as effectively, so exchange dominates hybrid calculation time.
S0124	Semi-numerical exchange methods such as COSX can speed hybrid calculations by about 3-10 times for triple-zeta or larger basis sets when combined with density fitting.
S0125	The authors strongly recommend using RI and COSX when the software offers them, such as RIJCOSX in ORCA or SENEX in TURBOMOLE.
S0126	Density fitting also accelerates the MP2 part of double hybrids, making them only somewhat more expensive than hybrids, so this safe approximation is strongly recommended.
S0127	Besides reading benchmark studies, users should compare a few suitable functionals on a representative model to check whether conclusions are consistent.
S0128	Those test functionals should come from classes appropriate for the problem, such as range-separated hybrids or double hybrids for barrier heights.
S0129	This consistency check is especially important when the studied system differs strongly from the systems used in published benchmarks.
S0130	Minnesota functionals, developed by the Truhlar group since 2005, are widely used and can perform very well on main-group benchmarks such as GMTKN55; their names encode year and purpose, such as HF, 2X, or L.
S0131	They improved on B3LYP and solve some difficult correlation problems, but they can be sensitive to integration grids and basis sets, can create rough potential-energy surfaces, and can behave very differently across chemical systems.
S0132	Their strong performance for normal main-group chemistry comes partly from extensive parameter fitting, which can fail for unusual systems and transition-metal chemistry; performance also depends on how much Fock exchange each Minnesota functional uses.
S0133	Reference [16] discusses that dependence in more detail.
S0134	A third caution is that Minnesota functionals can be problematic for noncovalent interactions.
S0135	Although they include some dispersion-like behavior and can work near equilibrium distances, they do not reproduce the correct long-range London dispersion limit for large separations, which matters for big molecules, solids, and liquids.
S0136	Sometimes a separate dispersion correction must be added to Minnesota functionals, but that can over-bind in other cases; overall, choose functionals for the system and task rather than popularity, and include dispersion corrections as standard.
S0137	Hybrids are often more accurate but much costlier than GGA or meta-GGA methods, so users should compare functional classes, test different Fock-exchange amounts in critical cases, and use proven multi-level or composite approaches for large systems.
S0138	The atomic-orbital basis set is another major part of the speed-versus-accuracy compromise.
S0139	In principle, basis-set choice is technical because a calculation could be converged all the way to the complete-basis-set limit, where basis-set error disappears.
S0140	In real work, finite basis sets are almost always used, so some basis-set error remains.
S0141	DFT is usually less sensitive to basis-set errors than correlated wavefunction methods.
S0142	That weaker dependence on basis-set size is one practical advantage of DFT.
S0143	Still, even an excellent functional will give poor results if the basis set is too small.
S0144	The key basis-set property is completeness, commonly described as basis-set size.
S0145	Completeness reflects how many mathematical functions are available to describe each electron.
S0146	If the function space is too small, basis set incompleteness error occurs because the orbital expansion cannot represent the true electron density well enough.
S0147	Put simply, BSIE means the basis set is not flexible enough to describe fine details in the electron density.
S0148	Valence electrons usually matter most, so basis sets are categorized by a cardinal number giving how many independent functions describe each occupied valence orbital.
S0149	That size is called double-zeta, triple-zeta, quadruple-zeta, and so on, where zeta counts independent atomic functions for each occupied valence orbital.
S0150	A second small-basis error is basis set superposition error: nearby atoms or fragments borrow each other's basis functions, which falsely stabilizes compact structures and weak complexes.
S0151	This is another extraction artifact from the journal header.
S0152	The previous sentence continues here: BSSE can be as large as the interaction energy for noncovalently bound intermolecular complexes.
S0153	BSSE is not limited to weak intermolecular binding; small basis sets can also distort conformer energies and even optimized molecular structures.
S0154	Therefore, users need to know which tasks are sensitive to basis-set size and when a larger basis set is worth the extra cost.
S0155	Section 3 and Figure 5 focus on that decision.
S0156	For separated fragments, the counterpoise correction can address BSSE, while cheaper approximate corrections such as gCP or adapted effective core potentials can also correct intramolecular BSSE and are easier to apply.
S0157	Approximate counterpoise corrections can fix the worst BSSE problems, for example during geometry optimization with small basis sets.
S0158	Using them is about as simple as applying a dispersion correction.
S0159	The authors recommend Kruse and Grimme's gCP correction for small-basis geometry optimizations with HF or DFT across many basis sets.
S0160	For accurate noncovalent interaction energies, they also recommend Witte and Head-Gordon's DFT-C approach for DFT/def2-SVPD, while warning that minimal basis sets should generally be avoided because their errors become uncontrollable.
S0161	Common contracted Gaussian basis-set families include Pople, Dunning, Jensen, and Ahlrichs basis sets.
S0162	For routine DFT, the authors do not recommend older Pople or Dunning sets such as 6-31G* or cc-pVXZ because Ahlrichs def2 basis sets are usually more efficient and available for more elements; extra polarization or diffuse functions can be added when anions, dipoles, or polarizabilities need more flexibility.
S0163	For example, def2-TZVP can be enlarged with more polarization functions as def2-TZVPP or with diffuse functions as def2-TZVPD or maTZVP.
S0164	The paper calls basis sets with extra diffuse or polarization functions large, while reduced def2 variants used in composite methods are called small.
S0165	To check basis-set convergence, compare results after increasing the cardinal number, such as def2-TZVP to def2-QZVP, and after adding or removing polarization functions.
S0166	For heavy elements, def2-XVP basis sets use matching Stuttgart-Cologne effective core potentials for elements beyond krypton to replace inner core electrons.
S0167	That replacement lowers cost and improves accuracy by including scalar relativistic effects, which mainly affect core electrons.
S0168	For most thermochemical properties, robust small-core effective core potentials are sufficient.
S0169	For properties of very heavy nuclei or core-electron properties such as NMR shieldings, all-electron relativistic calculations with Hamiltonians such as X2C, ZORA, or DKH may be needed.
S0170	Some approaches, including X2C, have specially adapted Ahlrichs basis sets, but detailed relativistic methods are outside this paper's scope.
S0171	The basis-set recommendations are to watch for BSIE and BSSE, use at least about triple-zeta size for energy properties, add polarization or diffuse functions when needed, test convergence, and use effective core potentials for atoms heavier than krypton.
S0172	A final major comparison issue is finite-temperature effects.
S0173	Under the Born-Oppenheimer approximation, many calculations describe a molecule at 0 K in its nuclear equilibrium geometry.
S0174	Because real experiments happen at finite temperature, optimized structures omit effects such as zero-point vibration, thermal bond stretching, and entropy.
S0175	Therefore, a perfect match between a finite-temperature experimental structure and a 0 K optimized structure is not always expected or even desirable.
S0176	For ordinary covalent bonds between common atoms, those temperature effects are usually small.
S0177	For energies, bare electronic energies from DFT cannot be compared directly with measured reaction enthalpies or free energies.
S0178	Even gas-phase measurements near 0 K include zero-point vibrational energy, which is part of every molecule's internal energy.
S0179	When a reaction forms or breaks bonds, zero-point energy can change by several kcal mol-1, so it can be important.
S0180	At room temperature, additional thermal corrections from vibration, translation, and rotation must be added to obtain internal energy at 298 K.
S0181	To move from internal energy to enthalpy, programs usually add pressure-volume work, and to get Gibbs free energy they also include entropy through G = H - TS.
S0182	When the number of separate particles changes, entropy can shift free energies by tens of kcal mol-1, and solution reactions also need solvent-model and solvation-free-energy corrections.
S0183	Solvation also changes the standard state, usually from gas at 1 atm to solution at 1 mol L-1.
S0184	With common default solvent models, users must add a standard-state free-energy correction of 1.89 kcal mol-1 per species at 298 K, in addition to the enthalpy pressure-volume term.
S0185	This correction generally matters for solution reactions that are not unimolecular.
S0186	Other gas or condensed-phase reference states are possible, so users must examine the solvation model carefully; overall, model the experiment closely, add zero-point and thermal corrections when needed, and use robust entropy models such as mRRHO for large flexible systems.
S0187	Because computational chemistry uses many methods based on different physical ideas, the authors recommend further reading on both general and specialized topics.
S0188	The extracted text begins a software overview: AMS is noted for Slater-type orbital basis sets up to quadruple-zeta quality, relativistic treatments, a broad toolbox, and a strong graphical interface.
S0189	Most quantum-chemistry packages provide the same core DFT abilities; the practical differences are usability, speed, and whether they are free or commercial.
S0190	Many advanced programs can use functional libraries such as LibXC or XCfun, greatly expanding the number of available density functionals.
S0191	In some programs, native implementations still offer extra technical capabilities beyond those libraries.
S0192	The paper then lists common molecular quantum-chemistry packages and briefly highlights their strengths.
S0193	These are programs the authors' group has found reliable across many quantum-chemistry applications.
S0194	The authors mention many additional packages, then summarize strengths of TURBOMOLE, ORCA, Q-Chem, Psi4, Molpro, and others, including fast DFT implementations, spectroscopy tools, scripting, noncovalent-interaction methods, and wavefunction-in-DFT capabilities.
S0195	Some semi-empirical features exist inside large packages, but certain capabilities are only available in the original specialized codes.
S0196	The main semi-empirical programs are xtb, DFTB+, and MOPAC, and methods such as single-point Hessian can use native semi-empirical implementations.
S0197	The xtb program can also drive other software, for example combining xtb functionality with ORCA for DFT-based single-point Hessian workflows.
S0198	Reference [163] gives detailed documentation.
S0199	A central practical challenge is balancing computational cost against accuracy and robustness.
S0200	To do that, users need to know each method's strengths and weaknesses, the system size, and which property they are trying to compute.
S0201	The main systematic errors are self-interaction error, BSSE, BSIE, and missing London dispersion.
S0202	How much those errors matter depends strongly on both the molecule and the task.
S0203	It is therefore useful to discuss method choices by the common steps in a computational study, because each step targets a different property.
S0204	This section aims to help users choose a method set and adapt it to the job.
S0205	In plain terms, the authors want to show where one can safely save effort and where one cannot.
S0206	A typical multi-level workflow uses cheap GGA, meta-GGA, or composite methods for geometry and frequency calculations, then computes final single-point energies with a higher-level hybrid or double-hybrid method and a larger basis set.
S0207	The idea is that GGA or meta-GGA energies have weaknesses such as self-interaction error, but the structures they optimize are often good enough at much lower cost.
S0208	Often, even for systems prone to self-interaction error, a hybrid single-point energy on a cheaper optimized structure is as accurate as fully optimizing at the hybrid level.
S0209	The paper illustrates this with an anthracene-cyclopropenyl cation potential-energy surface from the r2SCAN-3c work shown in Figure 4.
S0210	Although the meta-GGA composite method overestimates the interaction energy, it predicts the equilibrium distance very close to the high-level coupled-cluster reference.
S0211	More generally, multi-level workflows rely on systematic differences: cheap structures may not match reference structures perfectly, but their deviations from high-level structures tend to be consistent.
S0212	Because the deviations are consistent, energy differences between reactants and products often cancel reliably.
S0213	Since that cancellation can involve large energies, every optimization detail - functional, basis set, convergence criteria, program, and technical settings - must be kept consistent across all species.
S0214	The cheaper method still needs to describe the system reasonably well.
S0215	If the low-level structures are fundamentally wrong because dispersion is missing, the basis set is too tiny, or fragments have the wrong spin or charge state, error cancellation will fail.
S0216	The authors distinguish passive error cancellation from active error correction, such as adding D4 for dispersion or gCP for BSSE.
S0217	Because structures are usually less sensitive to theory level than energies are, multi-level methods can save a great deal of computation without much loss of accuracy.
S0218	Figure 5 summarizes recommended functional and basis-set combinations for typical computational tasks.
S0219	The figure uses blue for the best cost-versus-robustness choices, green for accurate robust choices that may be expensive, and red for methods to avoid.
S0220	Yellow marks intermediate cases that are not clearly good or bad.
S0221	Yellow methods can work, but they are less dependable than green choices.
S0222	When using yellow-level methods, users should check the listed systematic errors and often prefer the blue alternatives.
S0223	The table also names the main systematic errors and drawbacks the authors expect.
S0224	The following sections discuss the table task by task and explain the choices.
S0225	For clarity, the authors separate theoretical tasks that are often combined in real workflows.
S0226	For example, their discussion of conformational energies means electronic energies only, while vibrational and entropy terms are treated elsewhere.
S0227	Most quantum-chemistry projects begin with geometry optimization, either from an experimental structure or from a lower-level guess such as a force-field or semi-empirical structure.
S0228	At this stage, the most common mistakes are bad starting structures or wrong charge, spin, or protonation states, which can change results far more than the exact theoretical model.
S0229	Therefore, the authors recommend checking the input carefully before launching expensive calculations.
S0230	Self-consistent-field convergence problems often signal that something is wrong with the input.
S0231	For structures, triple-zeta def2-TZVP is usually enough, and quadruple-zeta basis sets generally waste resources.
S0232	Well-balanced double-zeta basis sets can also be useful when paired with gCP and dispersion corrections to reduce BSSE-related structural errors.
S0233	Composite methods such as PBEh-3c and r2SCAN-3c combine compact basis sets with gCP and D3 or D4 corrections, making them well suited and strongly recommended for geometry optimization.
S0234	For standard thermochemical studies, the authors rarely see a need to optimize structures beyond that level.
S0235	For the functional, GGA or meta-GGA methods such as r2SCAN-D4, TPSS-D4, or even PBE-D4 are usually sufficient.
S0236	They also benefit strongly from density fitting, making them much cheaper than hybrid functionals.
S0237	That means GGA or meta-GGA methods can often use larger basis sets at the same or lower cost than hybrids with small basis sets such as B3LYP/6-31G*.
S0238	The authors recommend hybrid functionals for geometry only when there is a clear reason, such as strong self-interaction error, transition-state searches, weakly bound anions, or heavy main-group elements.
S0239	A practical first check is to compare r2SCAN-3c with PBEh-3c.
S0240	PBE0-D4 with a triple-zeta basis is a very robust but more expensive benchmark-level choice for geometry optimization.
S0241	B3LYP-D4 with a triple-zeta basis can be similarly accurate, but the authors find it less robust than PBE0-D4, especially for transition-metal systems.
S0242	Range-separated hybrids and double hybrids can also give excellent structures, but double hybrids are usually unnecessary for routine geometry optimization because structural errors often cancel well.
S0243	Even very large systems should not be optimized with anything smaller than a polarized double-zeta basis.
S0244	The functional should be at least GGA or meta-GGA quality, such as PBE or TPSS, and should always include a dispersion correction such as D3, D4, or VV10.
S0245	The authors do not recommend BLYP because it overestimates covalent bond lengths more strongly than the recommended GGA choices.
S0246	Vibrational frequency calculations are needed to obtain zero-point energies and thermal corrections to enthalpy and free energy.
S0247	They are also used to predict IR and Raman spectra, although spectra are not the focus here.
S0248	Because second-derivative calculations become expensive for large systems, users should run them at the cheapest level that still gives reasonable results.
S0249	The authors recommend efficient composite methods, or GGA/meta-GGA functionals with a double-zeta basis plus gCP correction.
S0250	As with structures, error cancellation is stable, and thermal corrections are usually smaller than the electronic DFT energy, so using a lower level has limited impact.
S0251	In many cases, semi-empirical methods such as GFN2-xTB are enough for thermal corrections, as example 4.2 shows.
S0252	Low-level semi-empirical methods should be checked carefully for unusual bonds, transition metals, or heavy main-group elements; also, frequencies must be calculated at a geometry that is a true minimum at that same level.
S0253	Otherwise, many artificial imaginary frequencies appear and make thermal corrections unreliable.
S0254	Therefore, use the same level for geometry optimization and frequency calculation, or optimize a second structure at the cheaper frequency level.
S0255	The single-point Hessian method can estimate frequencies for non-equilibrium structures by adding a biasing potential, and it can be used with xTB or DFT workflows; a few tiny imaginary frequencies in large systems are often numerical artifacts from the DFT integration grid.
S0256	Tiny imaginary frequencies can be handled by converting them to real frequencies and treating them normally, as in xTB's mRRHO approach, while another common option is to delete low imaginary modes.
S0257	Deleting modes can change the number of degrees of freedom inconsistently and may create sizable entropy errors.
S0258	If a fully optimized structure has many imaginary modes or any large ones above about 100 cm-1, it is probably not a true minimum and should be distorted and reoptimized.
S0259	If the goal is accurate individual frequencies or IR/Raman intensities, rather than just thermal corrections, a hybrid functional and larger basis set can improve spectral intensities.
S0260	B3LYP and the cheaper dispersion-corrected B3LYP-3c have a strong track record for IR spectra.
S0261	For a broader comparison of methods and Fock-exchange effects on vibrational frequencies, the authors point to Radom and co-workers.
S0262	For conformers, reaction energies, barriers, and noncovalent interactions, electronic energy is central, so larger basis sets are needed than for structures or frequencies.
S0263	Double-zeta basis sets such as 6-31G** or def2-SVP are not enough for these energy tasks unless they are part of a purpose-built composite method.
S0264	Even with counterpoise or gCP corrections, double-zeta residual BSSE and BSIE can still be substantial.
S0265	The authors generally recommend at least triple-zeta basis sets because they are often close enough to the basis-set limit.
S0266	Users should still test representative cases against quadruple-zeta or a larger triple-zeta basis to check convergence.
S0267	Before shrinking the basis set too far, it is usually better to switch from hybrids to cheaper meta-GGA or composite methods designed for smaller basis sets.
S0268	Double hybrids are more demanding because their MP2-like part depends more strongly on basis-set size than the DFT part does.
S0269	For double hybrids, extrapolating from triple-zeta to quadruple-zeta toward the complete-basis-set limit may be useful, although details are outside the paper.
S0270	For consistency, the authors suggest using one method combination for related energy properties in a reaction network, such as omegaB97M-V/QZ single-point energies on r2SCAN-3c structures.
S0271	The final choice therefore has to balance all requirements discussed in the next sections.
S0272	Conformational energies are electronic energy differences among different shapes of the same molecule with the same covalent connectivity.
S0273	Because those structures are similar, conformer energies benefit strongly from error cancellation.
S0274	However, conformer energies must be very precise, about 0.1-0.2 kcal mol-1, to predict room-temperature Boltzmann populations well.
S0275	That precision matters because different populated conformers can have very different properties, as example 4.3 shows.
S0276	For conformers, use high numerical precision and at least triple-zeta basis sets; PBEh-3c is not recommended because it is based on a double-zeta basis.
S0277	Conformer energies are especially sensitive to medium- and long-range electron correlation, so dispersion correction is crucial.
S0278	For metal-organic systems, density- or charge-dependent corrections such as VV10 or D4 are preferred over charge-independent D3.
S0279	Benchmark conformer subsets suggest r2SCAN-D4, r2SCAN-3c, and B97-3c are especially good for accurate conformer energies.
S0280	For small systems where cost is manageable, hybrid functionals can also be used.
